Word,Sum,Number,Weight
происшествие,-0.333333333333333,1,-0.333333333333333
прокармливать,-0.25,1,-0.25
прокомментировать,0.0,1,0.0
прокуратура,0.0,1,0.0
прокурорский,0.0,1,0.0
пролеживать,0.0,1,0.0
пролетариат,0.333333333333333,1,0.333333333333333
пролетарский,0.0,1,0.0
промышленность,0.0,1,0.0
промышленный,0.111111111111111,1,0.111111111111111
проникать,-0.666666666666667,1,-0.666666666666667
проникновение,-0.4,1,-0.4
пропаганда,-0.333333333333333,1,-0.333333333333333
пропагандист,-0.666666666666667,1,-0.666666666666667
прописывать,0.0,1,0.0
проповедник,0.0,1,0.0
пропускать,0.0,1,0.0
прорабатывать,0.0,1,0.0
проработка,0.333333333333333,1,0.333333333333333
пророчество,-2.0,3.0,-0.6666666666666666
прорывать,0.166666666666667,1,0.166666666666667
прорываться,0.222222222222222,1,0.222222222222222
просачиваться,-0.333333333333333,1,-0.333333333333333
просветитель,1.0,1,1.0
просветительный,1.0,1,1.0
просветительский,0.666666666666667,1,0.666666666666667
просвещать,0.333333333333333,1,0.333333333333333
просвещение,0.333333333333333,1,0.333333333333333
проскакивать,-0.25,1,-0.25
прославлять,0.6,1,0.6
прославляться,0.666666666666667,1,0.666666666666667
прослушивать,0.2,1,0.2
прослушка,-0.25,1,-0.25
простаивать,-0.333333333333333,1,-0.333333333333333
просто-напросто,0.0,1,0.0
простонародный,-0.111111111111111,1,-0.111111111111111
пространство,0.0,1,0.0
протекать,0.0,1,0.0
протестант,-0.111111111111111,1,-0.111111111111111
протестантский,0.111111111111111,1,0.111111111111111
противовес,-0.333333333333333,1,-0.333333333333333
противовоспалительный,1.0,1,1.0
противолодочный,-0.333333333333333,1,-0.333333333333333
противоположность,-0.333333333333333,1,-0.333333333333333
противоположный,-0.333333333333333,1,-0.333333333333333
противоракетный,0.0,1,0.0
противостоять,0.222222222222222,1,0.222222222222222
противотанковый,-0.666666666666667,1,-0.666666666666667
протокол,0.0,1,0.0
протяжение,-0.111111111111111,1,-0.111111111111111
проучиться,-0.333333333333333,1,-0.333333333333333
профилактика,0.333333333333333,1,0.333333333333333
профилактический,0.0,1,0.0
профиль,0.0,1,0.0
профильный,0.0,1,0.0
профсоюз,0.0,1,0.0
профсоюзный,0.0,1,0.0
прохождение,0.0,1,0.0
процедура,0.0,1,0.0
процентный,0.0,1,0.0
процессуальный,0.0,1,0.0
процитировать,-0.111111111111111,1,-0.111111111111111
прочитывать,0.0,1,0.0
прочувствовать,0.222222222222222,1,0.222222222222222
прощать,0.666666666666667,1,0.666666666666667
прощаться,0.166666666666667,1,0.166666666666667
прощение,0.333333333333333,1,0.333333333333333
проявление,0.222222222222222,1,0.222222222222222
проявлять,-0.333333333333333,1,-0.333333333333333
пруссия,-0.333333333333333,1,-0.333333333333333
прусский,0.0,1,0.0
прямо-таки,-0.333333333333333,1,-0.333333333333333
прямолинейный,0.444444444444444,1,0.444444444444444
псевдо,-0.666666666666667,1,-0.666666666666667
психиатрический,-0.777777777777778,1,-0.777777777777778
психика,-0.375,1,-0.375
психический,0.333333333333333,1,0.333333333333333
психоделический,-0.333333333333333,1,-0.333333333333333
психологический,0.0,1,0.0
психология,0.0,1,0.0
психотропный,-1.0,1,-1.0
псковский,0.0,1,0.0
птичий,0.333333333333333,1,0.333333333333333
публика,0.0,1,0.0
публикация,0.0,1,0.0
публиковать,0.0,1,0.0
публиковаться,0.111111111111111,1,0.111111111111111
публичный,0.0,1,0.0
пугать,-0.75,3.0,-0.25
пугачевский,0.0,1,0.0
пулемет,-0.333333333333333,1,-0.333333333333333
пулеметчик,0.0,1,0.0
пуля,-0.666666666666667,1,-0.666666666666667
пункт,0.0,1,0.0
пунктуальный,1.33333333333333,1,1.33333333333333
пустышка,-1.0,1,-1.0
путеводитель,0.333333333333333,1,0.333333333333333
путинский,0.0,1,0.0
пух,0.0,1,0.0
пухлый,-0.25,1,-0.25
пушечный,0.0,1,0.0
пушка,0.0,1,0.0
пушкинский,0.0,1,0.0
пхеньян,0.0,1,0.0
пшеница,0.0,1,0.0
пылиться,-0.333333333333333,1,-0.333333333333333
пыльный,-0.333333333333333,1,-0.333333333333333
пытаться,0.222222222222222,1,0.222222222222222
пятерка,0.0,1,0.0
пятигорск,0.0,1,0.0
пятилетка,0.0,1,0.0
пятнадцатилетний,0.0,1,0.0
пятница,0.0,1,0.0
пятьдесят,0.0,1,0.0
пятьсот,0.0,1,0.0
рабинович,0.0,1,0.0
рабовладелец,-1.33333333333333,1,-1.33333333333333
работа,0.166666666666667,1,0.166666666666667
работать,0.0,1,0.0
работница,0.0,1,0.0
работодатель,0.333333333333333,1,0.333333333333333
рабочий,0.0,1,0.0
равенство,0.777777777777778,1,0.777777777777778
равнозначный,0.0,1,0.0
равномерный,0.6,1,0.6
равноправие,1.0,1,1.0
равноправный,1.33333333333333,1,1.33333333333333
равный,0.333333333333333,1,0.333333333333333
равняться,0.25,1,0.25
раджаб,-0.111111111111111,1,-0.111111111111111
радиационный,-0.666666666666667,1,-0.666666666666667
радикальный,-0.333333333333333,1,-0.333333333333333
радиолокационный,0.0,1,0.0
радиоприемник,0.0,1,0.0
радиослушатель,0.0,1,0.0
радиостанция,0.0,1,0.0
разбивать,-0.5,1,-0.5
разбиваться,-0.5,1,-0.5
разбирательство,-0.666666666666667,1,-0.666666666666667
разбогатеть,1.0,1,1.0
разбойничий,-1.0,1,-1.0
разборка,-0.888888888888889,1,-0.888888888888889
разборчивый,0.333333333333333,1,0.333333333333333
развалина,-1.0,1,-1.0
разведение,0.0,1,0.0
разведка,0.0,1,0.0
разведчик,0.0,1,0.0
разведывательный,0.0,1,0.0
разведывать,0.0,1,0.0
развенчание,-0.666666666666667,1,-0.666666666666667
развенчивать,-0.2,1,-0.2
развертывание,0.0,1,0.0
развертывать,0.0,1,0.0
развертываться,0.0,1,0.0
развивать,0.666666666666667,1,0.666666666666667
развиваться,0.4,1,0.4
развлекательный,1.666666666666667,2.0,0.8333333333333335
развлечение,2.666666666666667,3.0,0.888888888888889
разводить,-0.666666666666667,1,-0.666666666666667
развязывание,-0.6,1,-0.6
развязывать,-0.666666666666667,1,-0.666666666666667
разгадывать,0.0,1,0.0
разглагольствование,-1.0,1,-1.0
разглашаться,-0.333333333333333,1,-0.333333333333333
разговорный,0.0,1,0.0
разгораться,-0.833333333333333,1,-0.833333333333333
разгромить,-1.0,1,-1.0
раздавать,-0.2,1,-0.2
раздаваться,-0.25,1,-0.25
раздавливать,-0.666666666666667,1,-0.666666666666667
разделение,-0.333333333333333,1,-0.333333333333333
разделительный,0.0,1,0.0
разделять,0.0,1,0.0
раздувать,-1.33333333333333,1,-1.33333333333333
разжигать,-0.666666666666667,1,-0.666666666666667
разлагаться,-0.4,1,-0.4
различие,0.0,1,0.0
различимый,0.111111111111111,1,0.111111111111111
разложение,-1.33333333333333,1,-1.33333333333333
размещать,0.111111111111111,1,0.111111111111111
размещение,0.0,1,0.0
размножаться,-0.166666666666667,1,-0.166666666666667
разница,0.0,1,0.0
разнообразный,0.666666666666667,1,0.666666666666667
разноплановый,0.0,1,0.0
разноцветный,0.333333333333333,1,0.333333333333333
разоблачитель,-1.0,1,-1.0
разовый,0.0,1,0.0
разоружение,1.25,1,1.25
разрабатывать,0.0,1,0.0
разработка,0.333333333333333,1,0.333333333333333
разработчик,0.25,1,0.25
разражаться,-1.0,1,-1.0
разрешать,0.333333333333333,1,0.333333333333333
разрешаться,0.0,1,0.0
разрешение,0.0,1,0.0
разрешительный,0.0,1,0.0
разумно,1.0,1,1.0
разъяснительный,0.0,1,0.0
разъяснять,0.333333333333333,1,0.333333333333333
разыскивать,-0.333333333333333,1,-0.333333333333333
район,0.25,1,0.25
райцентр,0.0,1,0.0
ракетный,0.0,1,0.0
рамадан,0.0,1,0.0
рамка,0.333333333333333,1,0.333333333333333
ранее,0.0,1,0.0
расклад,-0.333333333333333,1,-0.333333333333333
раскованный,0.666666666666667,1,0.666666666666667
раскритиковывать,-1.66666666666667,1,-1.66666666666667
раскручивать,0.0,1,0.0
раскрывать,-0.5,1,-0.5
расовый,0.333333333333333,1,0.333333333333333
расписание,0.0,1,0.0
расписываться,0.0,1,0.0
расплакаться,-1.0,1,-1.0
расплачиваться,-0.571428571428571,1,-0.571428571428571
располагать,0.166666666666667,1,0.166666666666667
распоряжаться,-0.111111111111111,1,-0.111111111111111
распоряжение,0.0,1,0.0
расправляться,-0.8,1,-0.8
распределение,0.0,1,0.0
распродавать,-0.333333333333333,1,-0.333333333333333
распространение,0.333333333333333,1,0.333333333333333
распространять,0.0,1,0.0
распространяться,0.0,1,0.0
рассекречивать,0.666666666666667,1,0.666666666666667
рассказываться,0.0,1,0.0
расследование,0.0,1,0.0
расследовать,0.142857142857143,1,0.142857142857143
рассмешить,0.333333333333333,1,0.333333333333333
рассмотрение,0.0,1,0.0
расставаться,-0.111111111111111,1,-0.111111111111111
расстояние,0.0,1,0.0
расстреливать,-1.66666666666667,1,-1.66666666666667
рассудочный,0.333333333333333,1,0.333333333333333
рассуждать,0.0,1,0.0
рассчитываться,-0.2,1,-0.2
растворяться,0.0,1,0.0
расти,0.333333333333333,1,0.333333333333333
расформировывать,-0.333333333333333,1,-0.333333333333333
расценивать,-0.333333333333333,1,-0.333333333333333
расчет,0.0,1,0.0
расчленять,-1.66666666666667,1,-1.66666666666667
расширение,0.333333333333333,1,0.333333333333333
расширительный,0.0,1,0.0
ратификация,0.0,1,0.0
рафаэль,0.0,1,0.0
рваный,-1.33333333333333,1,-1.33333333333333
рвать,-0.666666666666667,1,-0.666666666666667
реабилитационный,0.666666666666667,1,0.666666666666667
реабилитация,0.0,1,0.0
реабилитировать,0.666666666666667,1,0.666666666666667
реагировать,0.0,1,0.0
реактивный,0.0,1,0.0
реакционный,-0.333333333333333,1,-0.333333333333333
реализация,0.0,1,0.0
реалити-шоу,-1.0,1,-1.0
ребенок,0.333333333333333,1,0.333333333333333
ребята,0.166666666666667,1,0.166666666666667
ребятишки,0.666666666666667,1,0.666666666666667
ревизия,-0.111111111111111,1,-0.111111111111111
революционер,-1.0,1,-1.0
революционный,-0.333333333333333,1,-0.333333333333333
регион,0.0,1,0.0
регионал,0.0,1,0.0
